CD_REGIAO,NM_REGIAO,CD_UF,NM_UF,CD_MUN,NM_MUN,CD_DIST,NM_DIST,POP_2022,AREA_KM2_CALCULADA,LAT,LON
3,Sudeste,35,São Paulo,3526605,Lavrinhas,352660505,Lavrinhas,5065,53.521686733813986,-22.580459271830254,-44.88819112163309
3,Sudeste,35,São Paulo,3526605,Lavrinhas,352660510,Pinheiros,2106,115.35800976782186,-22.493548795375073,-44.892082216886635
3,Sudeste,35,São Paulo,3526704,Leme,352670405,Leme,98161,405.2198731286307,-22.172912912439916,-47.32646801359
3,Sudeste,35,São Paulo,3526803,Lençóis Paulista,352680305,Lençóis Paulista,65283,649.4609684181611,-22.667839528177268,-48.850701568133346
3,Sudeste,35,São Paulo,3526803,Lençóis Paulista,352680310,Alfredo Guedes,1222,162.90806433772852,-22.662694269359662,-48.72757613248627
3,Sudeste,35,São Paulo,3526902,Limeira,352690205,Limeira,291869,584.0499858140665,-22.590828354264172,-47.36827125620807
3,Sudeste,35,São Paulo,3527009,Lindóia,352700905,Lindóia,7014,49.099662605429685,-22.51361402682821,-46.65127780788479
3,Sudeste,35,São Paulo,3527108,Lins,352710805,Lins,74402,481.2730049392558,-21.65870037020402,-49.67881718557188
3,Sudeste,35,São Paulo,3527108,Lins,352710810,Guapiranga,377,90.19144073456441,-21.557477212021556,-49.5973078831018
3,Sudeste,35,São Paulo,3527207,Lorena,352720705,Lorena,84855,418.4677682996236,-22.776591597984744,-45.07265114347844
3,Sudeste,35,São Paulo,3527256,Lourdes,352725605,Lourdes,1950,114.15567108526378,-20.948295756433986,-50.22868513475604
3,Sudeste,35,São Paulo,3527306,Louveira,352730605,Louveira,51847,56.09844029172601,-23.082067154141598,-46.92956403896123
3,Sudeste,35,São Paulo,3527405,Lucélia,352740505,Lucélia,20061,315.18740961783254,-21.63222595932076,-50.96898823937772
3,Sudeste,35,São Paulo,3527504,Lucianópolis,352750405,Lucianópolis,2372,190.0264077025943,-22.479497122449608,-49.559080976457764
3,Sudeste,35,São Paulo,3527603,Luís Antônio,352760305,Luís Antônio,12265,601.3219937929796,-21.54676426684697,-47.780923753824
3,Sudeste,35,São Paulo,3527702,Luiziânia,352770205,Luiziânia,4701,166.86938104695844,-21.673684602847402,-50.35085154610813
3,Sudeste,35,São Paulo,3527801,Lupércio,352780105,Lupércio,2653,112.70775877541935,-22.439840248620047,-49.827395608431644
3,Sudeste,35,São Paulo,3527801,Lupércio,352780125,Santa Terezinha,1328,42.8186344862542,-22.39377290033177,-49.7695679917625
3,Sudeste,35,São Paulo,3527900,Lutécia,352790005,Lutécia,2661,476.0399303062385,-22.32206192138221,-50.39105053420618
3,Sudeste,35,São Paulo,3528007,Macatuba,352800705,Macatuba,16829,225.33227018262258,-22.464123600124495,-48.70812447093246
3,Sudeste,35,São Paulo,3528106,Macaubal,352810605,Macaubal,7481,248.62512417833022,-20.850585896296298,-49.96914211622307
3,Sudeste,35,São Paulo,3528205,Macedônia,352820505,Macedônia,3963,328.21247306318617,-20.09530479550064,-50.16971650332291
3,Sudeste,35,São Paulo,3528304,Magda,352830405,Magda,3165,312.8778373734331,-20.60864434336012,-50.22998217967781
3,Sudeste,35,São Paulo,3528403,Mairinque,352840305,Mairinque,50027,211.39004869347067,-23.51553455971013,-47.198190964963416
3,Sudeste,35,São Paulo,3528502,Mairiporã,352850205,Mairiporã,69017,278.60869702208373,-23.337854881312914,-46.54821285008387
3,Sudeste,35,São Paulo,3528502,Mairiporã,352850215,Terra Preta,24836,44.380433695330474,-23.255372549099583,-46.5757715425474
3,Sudeste,35,São Paulo,3528601,Manduri,352860105,Manduri,9133,144.2949430966693,-23.042177852090717,-49.33923197345992
3,Sudeste,35,São Paulo,3528601,Manduri,352860110,São Berto,738,85.4059264222278,-23.05888969438227,-49.25529178234982
3,Sudeste,35,São Paulo,3528700,Marabá Paulista,352870005,Marabá Paulista,4573,919.9768538713778,-22.118332950839637,-52.042390074696996
3,Sudeste,35,São Paulo,3528809,Maracaí,352880905,Maracaí,12045,344.35701352125244,-22.614948762790412,-50.662440012191084
3,Sudeste,35,São Paulo,3528809,Maracaí,352880910,São José das Laranjeiras,628,189.87890446056,-22.70950487863417,-50.87825549636576
3,Sudeste,35,São Paulo,3528858,Marapoama,352885805,Marapoama,3292,111.61728567156467,-21.25349751934671,-49.12226760069877
3,Sudeste,35,São Paulo,3528908,Mariápolis,352890805,Mariápolis,3393,135.3263030978249,-21.80106985305552,-51.17169718052512
3,Sudeste,35,São Paulo,3528908,Mariápolis,352890810,Mourão,120,51.41434722175313,-21.72856886128949,-51.18882654963691
3,Sudeste,35,São Paulo,3529005,Marília,352900505,Marília,201152,235.09289845173907,-22.241310571465156,-49.96532175882914
3,Sudeste,35,São Paulo,3529005,Marília,352900510,Amadeu Amaral,294,231.1650211986064,-22.393460464361464,-50.04417507569161
3,Sudeste,35,São Paulo,3529005,Marília,352900515,Avencas,1002,99.47627550465019,-22.2582649419709,-50.085146689561135
3,Sudeste,35,São Paulo,3529005,Marília,352900520,Dirceu,2389,205.95752136354432,-22.04937547770943,-49.84865639617206
3,Sudeste,35,São Paulo,3529005,Marília,352900525,Lácio,9052,53.9853286699498,-22.211099924548858,-49.89416798887055
3,Sudeste,35,São Paulo,3529005,Marília,352900530,Padre Nóbrega,22562,158.06000853084737,-22.122675553878707,-50.010891625875644
3,Sudeste,35,São Paulo,3529005,Marília,352900535,Rosália,1176,189.25966878433002,-21.965948286002554,-50.00109510530316
3,Sudeste,35,São Paulo,3529104,Marinópolis,352910405,Marinópolis,1860,77.93226846220418,-20.480030009789754,-50.828924876106264
3,Sudeste,35,São Paulo,3529203,Martinópolis,352920305,Martinópolis,22838,899.6205568109784,-22.280712666356816,-51.14223085544527
3,Sudeste,35,São Paulo,3529203,Martinópolis,352920310,Guachos,1025,145.32008539936027,-21.978034592069932,-51.0228810472469
3,Sudeste,35,São Paulo,3529203,Martinópolis,352920315,Teçaindá,1018,209.98715258453103,-21.96905772348968,-51.13171885273663
3,Sudeste,35,São Paulo,3529302,Matão,352930205,Matão,77180,383.5972071450025,-21.628166607195116,-48.38073095029266
3,Sudeste,35,São Paulo,3529302,Matão,352930210,São Lourenço do Turvo,1853,143.4588949931939,-21.574745293551793,-48.52966955362897
3,Sudeste,35,São Paulo,3529401,Mauá,352940105,Mauá,418261,62.39116712999968,-23.66617433492108,-46.44004724099969
3,Sudeste,35,São Paulo,3529500,Mendonça,352950005,Mendonça,6159,195.6606943226629,-21.200990499151168,-49.54461292901029
3,Sudeste,35,São Paulo,3529609,Meridiano,352960905,Meridiano,4572,228.64523539438903,-20.404790126028857,-50.18991702226629
3,Sudeste,35,São Paulo,3529658,Mesópolis,352965805,Mesópolis,1952,148.86677522339926,-19.955679794106132,-50.61460293169243
3,Sudeste,35,São Paulo,3529708,Miguelópolis,352970805,Miguelópolis,19441,824.6999457850291,-20.189018302364182,-48.08521064144809
3,Sudeste,35,São Paulo,3529807,Mineiros do Tietê,352980705,Mineiros do Tietê,11230,214.10730242823143,-22.465280434104695,-48.44074089095515
3,Sudeste,35,São Paulo,3529906,Miracatu,352990605,Miracatu,12252,495.43039006091976,-24.2018333346885,-47.46171045154069
3,Sudeste,35,São Paulo,3529906,Miracatu,352990608,Oliveira Barros,2153,103.43803901147264,-24.266570819211562,-47.54767467570415
3,Sudeste,35,São Paulo,3529906,Miracatu,352990610,Pedro Barros,1884,229.9268720173382,-24.193639705391348,-47.29868411739214
3,Sudeste,35,São Paulo,3529906,Miracatu,352990615,Santa Rita do Ribeira,2264,178.25743230642132,-24.10941552286032,-47.29617232020351
3,Sudeste,35,São Paulo,3530003,Mira Estrela,353000305,Mira Estrela,3126,217.26621657708407,-19.96086988493791,-50.12110769313992
3,Sudeste,35,São Paulo,3530102,Mirandópolis,353010205,Mirandópolis,24738,278.5691751760939,-21.178595787876898,-51.158642437497264
3,Sudeste,35,São Paulo,3530102,Mirandópolis,353010210,Amandaba,1087,292.383101040272,-21.170750252208894,-51.24951875008179
3,Sudeste,35,São Paulo,3530102,Mirandópolis,353010215,Três Alianças,2158,347.74865225742815,-20.92930434044873,-51.02436091302185
3,Sudeste,35,São Paulo,3530201,Mirante do Paranapanema,353020105,Mirante do Paranapanema,10871,518.6792397647833,-22.346625294090703,-51.92432204087281
3,Sudeste,35,São Paulo,3530201,Mirante do Paranapanema,353020110,Costa Machado,1987,187.71990245787833,-22.253686320285897,-51.82421827351398
3,Sudeste,35,São Paulo,3530201,Mirante do Paranapanema,353020115,Cuiabá Paulista,3059,533.1852639989855,-22.400218536509144,-52.106969994850246
3,Sudeste,35,São Paulo,3530300,Mirassol,353030005,Mirassol,62730,206.18712992647136,-20.792555877213925,-49.516099801188155
3,Sudeste,35,São Paulo,3530300,Mirassol,353030010,Ruilândia,607,37.69872479922752,-20.925565139158525,-49.53294609587642
3,Sudeste,35,São Paulo,3530409,Mirassolândia,353040905,Mirassolândia,4669,166.57888923165424,-20.595444205306567,-49.482152943699035
3,Sudeste,35,São Paulo,3530508,Mococa,353050805,Mococa,64046,699.0592175524677,-21.4621827353527,-47.02286555727646
3,Sudeste,35,São Paulo,3530508,Mococa,353050810,Igaraí,2048,68.37390056056971,-21.41446996016995,-46.83029274003806
3,Sudeste,35,São Paulo,3530508,Mococa,353050815,São Benedito das Areias,1587,93.23215223832568,-21.33262911371292,-47.07191651028726
3,Sudeste,35,São Paulo,3530607,Mogi das Cruzes,353060705,Mogi das Cruzes,191373,271.65899155764396,-23.48711380216845,-46.21233197364153
3,Sudeste,35,São Paulo,3530607,Mogi das Cruzes,353060707,Biritiba-Ussu,5796,69.37317906897488,-23.670183404761413,-46.112169077969995
3,Sudeste,35,São Paulo,3530607,Mogi das Cruzes,353060710,Brás Cubas,120461,37.41049573142907,-23.5758124355374,-46.210753848994756
3,Sudeste,35,São Paulo,3530607,Mogi das Cruzes,353060713,Cezar de Souza,39098,29.699783502160987,-23.519687868157376,-46.1321150233024
3,Sudeste,35,São Paulo,3530607,Mogi das Cruzes,353060715,Jundiapeba,65792,52.879406255360735,-23.582167131298306,-46.24881081755289
3,Sudeste,35,São Paulo,3530607,Mogi das Cruzes,353060717,Quatinga,3393,83.76739981741225,-23.700830720246795,-46.2540874949193
3,Sudeste,35,São Paulo,3530607,Mogi das Cruzes,353060720,Sabaúna,20182,78.45593372245911,-23.45413141520911,-46.13488142344821
3,Sudeste,35,São Paulo,3530607,Mogi das Cruzes,353060725,Taiaçupeba,5410,94.89259673200704,-23.68630758814675,-46.17821572038023
3,Sudeste,35,São Paulo,3530706,Mogi Guaçu,353070605,Mogi Guaçu,149274,678.2736443522149,-22.23496149599145,-47.050340421957195
3,Sudeste,35,São Paulo,3530706,Mogi Guaçu,353070615,Martinho Prado Júnior,4384,139.6640800322819,-22.236898105585464,-47.17791317898875
3,Sudeste,35,São Paulo,3530805,Mogi Mirim,353080505,Mogi Mirim,89291,419.5597691160266,-22.43398818371917,-46.99386253945654
3,Sudeste,35,São Paulo,3530805,Mogi Mirim,353080510,Martim Francisco,3267,81.34912513535554,-22.530335939321052,-46.92530378792959
3,Sudeste,35,São Paulo,3530904,Mombuca,353090405,Mombuca,3722,134.40841360572577,-22.94365073558983,-47.60400478114755
3,Sudeste,35,São Paulo,3531001,Monções,353100105,Monções,1937,104.56638851716787,-20.875317146510568,-50.07105222642488
3,Sudeste,35,São Paulo,3531100,Mongaguá,353110005,Mongaguá,61951,143.73506210441016,-24.071074652877027,-46.676678282201784
3,Sudeste,35,São Paulo,3531209,Monte Alegre do Sul,353120905,Monte Alegre do Sul,5820,69.64005049135255,-22.686431718075987,-46.673980261613885
3,Sudeste,35,São Paulo,3531209,Monte Alegre do Sul,353120910,Mostardas,2807,41.44108817966288,-22.727938007926195,-46.64025816114461
3,Sudeste,35,São Paulo,3531308,Monte Alto,353130805,Monte Alto,46799,300.489333066991,-21.25725329818824,-48.53378805122855
3,Sudeste,35,São Paulo,3531308,Monte Alto,353130808,Aparecida do Monte Alto,775,47.84043573165834,-21.228148250975334,-48.62093518752596
3,Sudeste,35,São Paulo,3531407,Monte Aprazível,353140705,Monte Aprazível,20807,287.1426591619293,-20.726308163241498,-49.73162942206638
3,Sudeste,35,São Paulo,3531407,Monte Aprazível,353140710,Engenheiro Balduíno,584,71.24059622693318,-20.68064690615408,-49.70316105971293
3,Sudeste,35,São Paulo,3531407,Monte Aprazível,353140715,Itaiúba,383,70.22611726877477,-20.697012633405894,-49.86059172507725
3,Sudeste,35,São Paulo,3531407,Monte Aprazível,353140720,Junqueira,506,68.13931846711681,-20.80828087523598,-49.87381724320962
3,Sudeste,35,São Paulo,3531506,Monte Azul Paulista,353150605,Monte Azul Paulista,17449,174.25667142305215,-20.914493461264122,-48.65120817536266
3,Sudeste,35,São Paulo,3531506,Monte Azul Paulista,353150610,Marcondésia,702,90.20219526029516,-20.889387908157833,-48.71712134274736
3,Sudeste,35,São Paulo,3531605,Monte Castelo,353160505,Monte Castelo,4222,233.73078597447358,-21.24106230685965,-51.562652522563035
3,Sudeste,35,São Paulo,3531704,Monteiro Lobato,353170405,Monteiro Lobato,4138,335.64503803377687,-22.935084233930876,-45.78650861900525
3,Sudeste,35,São Paulo,3531803,Monte Mor,353180305,Monte Mor,64662,241.9654277645078,-22.95112110266337,-47.29692769895857
3,Sudeste,35,São Paulo,3531902,Morro Agudo,353190205,Morro Agudo,27933,1394.490397514349,-20.69064345553442,-48.15481007240069
3,Sudeste,35,São Paulo,3532009,Morungaba,353200905,Morungaba,13720,147.74608313446808,-22.885700115858764,-46.76909786684694
3,Sudeste,35,São Paulo,3532058,Motuca,353205805,Motuca,4034,229.73113854084207,-21.520117035506523,-48.174330434505706
3,Sudeste,35,São Paulo,3532108,Murutinga do Sul,353210805,Murutinga do Sul,3737,251.1172429994638,-20.996153242738373,-51.299052075781155
3,Sudeste,35,São Paulo,3532157,Nantes,353215705,Nantes,2660,286.94044207771503,-22.60146213136196,-51.20912709474406
3,Sudeste,35,São Paulo,3532207,Narandiba,353220705,Narandiba,5713,357.61225767896235,-22.523716066130337,-51.500857191979804
3,Sudeste,35,São Paulo,3532306,Natividade da Serra,353230605,Natividade da Serra,5493,572.7818490841395,-23.427856637111336,-45.440050619744966
3,Sudeste,35,São Paulo,3532306,Natividade da Serra,353230610,Bairro Alto,1506,268.5732442691547,-23.417279622296636,-45.24693662124077
3,Sudeste,35,São Paulo,3532405,Nazaré Paulista,353240505,Nazaré Paulista,18217,328.7142863680558,-23.205953635003404,-46.37736524705028
3,Sudeste,35,São Paulo,3532504,Neves Paulista,353250405,Neves Paulista,8656,80.71216246875706,-20.86169268287042,-49.64089591940324
3,Sudeste,35,São Paulo,3532504,Neves Paulista,353250410,Barra Dourada,588,63.15366762938053,-20.80919948255788,-49.60910368592267
3,Sudeste,35,São Paulo,3532504,Neves Paulista,353250415,Miraluz,455,75.73946931747454,-20.936298057541606,-49.67428765067331
3,Sudeste,35,São Paulo,3532603,Nhandeara,353260305,Nhandeara,8907,394.11943365104776,-20.670551217756763,-50.02758597032657
3,Sudeste,35,São Paulo,3532603,Nhandeara,353260310,Ida Iolanda,945,42.95412756832903,-20.710138073865053,-49.96926970154257
3,Sudeste,35,São Paulo,3532702,Nipoã,353270205,Nipoã,4750,137.9373373104281,-20.891568717649246,-49.773842837405354
3,Sudeste,35,São Paulo,3532801,Nova Aliança,353280105,Nova Aliança,5387,103.76360189550502,-21.014126206006654,-49.50102784930371
3,Sudeste,35,São Paulo,3532801,Nova Aliança,353280110,Nova Itapirema,1306,114.33506038913588,-21.10340548727668,-49.52381454911886
3,Sudeste,35,São Paulo,3532827,Nova Campina,353282705,Nova Campina,7201,317.28691612310877,-24.178319506476747,-48.96636699406173
3,Sudeste,35,São Paulo,3532827,Nova Campina,353282715,Itaoca de Cima,1296,69.32913214203496,-24.260480577801864,-48.99006497651892
3,Sudeste,35,São Paulo,3532843,Nova Canaã Paulista,353284305,Nova Canaã Paulista,2032,124.63309283595557,-20.368899444321862,-50.91986889773938
3,Sudeste,35,São Paulo,3532868,Nova Castilho,353286805,Nova Castilho,1062,183.72441537325435,-20.781741748691203,-50.35003908224544
3,Sudeste,35,São Paulo,3532900,Nova Europa,353290005,Nova Europa,9311,160.87920298276623,-21.778669352816127,-48.54986504065095
3,Sudeste,35,São Paulo,3533007,Nova Granada,353300705,Nova Granada,18214,242.9989988219059,-20.527632590952,-49.312246095367044
3,Sudeste,35,São Paulo,3533007,Nova Granada,353300710,Ingás,413,112.68141011935907,-20.365391462515618,-49.336714362549245
3,Sudeste,35,São Paulo,3533007,Nova Granada,353300715,Mangaratu,482,79.0893435130311,-20.449103391547894,-49.30079741478013
3,Sudeste,35,São Paulo,3533007,Nova Granada,353300720,Onda Branca,310,98.58542382099705,-20.460332389194953,-49.38865258457277
3,Sudeste,35,São Paulo,3533106,Nova Guataporanga,353310605,Nova Guataporanga,2156,34.182710453829245,-21.319487106648854,-51.649668944499325
3,Sudeste,35,São Paulo,3533205,Nova Independência,353320505,Nova Independência,4609,265.2486685160649,-21.141773170201414,-51.51006807453081
3,Sudeste,35,São Paulo,3533254,Novais,353325405,Novais,4412,118.17812631054655,-20.986213946806988,-48.90832286452339
3,Sudeste,35,São Paulo,3533304,Nova Luzitânia,353330405,Nova Luzitânia,2837,73.95461020374346,-20.869140858448453,-50.24458497391743
3,Sudeste,35,São Paulo,3533403,Nova Odessa,353340305,Nova Odessa,62019,74.22070574625921,-22.781706233999724,-47.28056644531806
3,Sudeste,35,São Paulo,3533502,Novo Horizonte,353350205,Novo Horizonte,38053,731.6415494065072,-21.478190639145,-49.21903585704659
3,Sudeste,35,São Paulo,3533502,Novo Horizonte,353350210,Vale Formoso,271,202.85169207943224,-21.45950676337932,-49.43144609779778
3,Sudeste,35,São Paulo,3533601,Nuporanga,353360105,Nuporanga,7391,350.10070059566317,-20.69948635846516,-47.71881492979738
3,Sudeste,35,São Paulo,3533700,Ocauçu,353370005,Ocauçu,4331,301.6864522327862,-22.434022012796696,-49.93934006605686
3,Sudeste,35,São Paulo,3533809,Óleo,353380905,Óleo,1711,116.38426676518823,-22.93714707511301,-49.36011929576092
3,Sudeste,35,São Paulo,3533809,Óleo,353380910,Batista Botelho,801,83.10494121082151,-22.981332979159355,-49.41107190244059
3,Sudeste,35,São Paulo,3533908,Olímpia,353390805,Olímpia,51795,400.4500835995312,-20.760926874297006,-48.92091782344118
3,Sudeste,35,São Paulo,3533908,Olímpia,353390810,Baguaçu,1748,217.25941636563186,-20.70713901258253,-49.065020339814254
3,Sudeste,35,São Paulo,3533908,Olímpia,353390815,Ribeiro dos Santos,1531,187.5791077581509,-20.614638305881154,-48.919638167253666
3,Sudeste,35,São Paulo,3534005,Onda Verde,353400505,Onda Verde,4771,243.68358115418434,-20.61022010929238,-49.25021222246161
3,Sudeste,35,São Paulo,3534104,Oriente,353410405,Oriente,6085,219.1067787137019,-22.14283625133332,-50.09103824704607
3,Sudeste,35,São Paulo,3534203,Orindiúva,353420305,Orindiúva,6024,248.09762070864986,-20.215108932082938,-49.366103829477055
3,Sudeste,35,São Paulo,3534302,Orlândia,353430205,Orlândia,38319,293.21779575831374,-20.698494788224597,-47.90032466544098
3,Sudeste,35,São Paulo,3534401,Osasco,353440105,Osasco,728615,65.38883460705094,-23.533549510739224,-46.788758446441115
3,Sudeste,35,São Paulo,3534500,Oscar Bressane,353450005,Oscar Bressane,2470,222.5385369639578,-22.29382124714062,-50.2524951795651
3,Sudeste,35,São Paulo,3534609,Osvaldo Cruz,353460905,Osvaldo Cruz,31132,174.4127336419168,-21.769405872534602,-50.89301853041868
3,Sudeste,35,São Paulo,3534609,Osvaldo Cruz,353460910,Lagoa Azul,140,73.94619922099295,-21.6392246184362,-50.82593311011821
3,Sudeste,35,São Paulo,3534708,Ourinhos,353470805,Ourinhos,103970,296.4791014471413,-22.955215419527086,-49.86042249947103
3,Sudeste,35,São Paulo,3534757,Ouroeste,353475705,Ouroeste,10294,289.1542371788345,-19.922007761314276,-50.4012573371844
3,Sudeste,35,São Paulo,3534807,Ouro Verde,353480705,Ouro Verde,7779,266.9588266334425,-21.495657092544736,-51.728562598039986
3,Sudeste,35,São Paulo,3534906,Pacaembu,353490605,Pacaembu,14877,339.7092927209535,-21.496999691143856,-51.27569505083662
3,Sudeste,35,São Paulo,3535002,Palestina,353500205,Palestina,9935,315.26347186480876,-20.361370639992142,-49.47261791730497
3,Sudeste,35,São Paulo,3535002,Palestina,353500210,Duplo Céu,1037,250.75452334839267,-20.27213676977375,-49.56591375580052
3,Sudeste,35,São Paulo,3535002,Palestina,353500215,Jurupeba,504,133.58857590801833,-20.290297612836003,-49.38330045899721
3,Sudeste,35,São Paulo,3535101,Palmares Paulista,353510105,Palmares Paulista,9650,82.41849539561039,-21.099411173123737,-48.831832399627466
3,Sudeste,35,São Paulo,3535200,Palmeira d'Oeste,353520005,Palmeira d'Oeste,8217,197.22019555956396,-20.400328910814757,-50.766776195814934
3,Sudeste,35,São Paulo,3535200,Palmeira d'Oeste,353520010,Dalas,686,121.97293948325304,-20.50021903603352,-50.73294052878737
3,Sudeste,35,São Paulo,3535309,Palmital,353530905,Palmital,19314,414.56897251362847,-22.81946764553372,-50.18623796031596
3,Sudeste,35,São Paulo,3535309,Palmital,353530910,Sussuí,280,134.8570798295097,-22.854947940706108,-50.29622090723949
3,Sudeste,35,São Paulo,3535408,Panorama,353540805,Panorama,14964,356.2667933484071,-21.459335468354237,-51.84543353126556
3,Sudeste,35,São Paulo,3535507,Paraguaçu Paulista,353550705,Paraguaçu Paulista,37429,316.9507437716001,-22.421618470637448,-50.56424447474478
3,Sudeste,35,São Paulo,3535507,Paraguaçu Paulista,353550710,Conceição de Monte Alegre,1161,392.2813812310541,-22.522207387564425,-50.76495622029764
3,Sudeste,35,São Paulo,3535507,Paraguaçu Paulista,353550713,Roseta,877,150.73748594425768,-22.547780744828405,-50.530129471792705
3,Sudeste,35,São Paulo,3535507,Paraguaçu Paulista,353550715,Sapezal,1653,143.01515422980356,-22.341708570460668,-50.60627119679282
3,Sudeste,35,São Paulo,3535606,Paraibuna,353560605,Paraibuna,17667,816.8622663953365,-23.474920185254998,-45.652843127464756
3,Sudeste,35,São Paulo,3535705,Paraíso,353570505,Paraíso,6099,155.7532950329721,-21.016260392938545,-48.76355832552972
3,Sudeste,35,São Paulo,3535804,Paranapanema,353580405,Paranapanema,19395,1022.2826121319002,-23.454998573964897,-48.78843278956567
3,Sudeste,35,São Paulo,3535903,Paranapuã,353590305,Paranapuã,4031,140.57375952579972,-20.064968995536567,-50.60383149025198
3,Sudeste,35,São Paulo,3536000,Parapuã,353600005,Parapuã,10580,367.15244195470757,-21.827641681406494,-50.77525791319653
3,Sudeste,35,São Paulo,3536109,Pardinho,353610905,Pardinho,7153,210.74614196014724,-23.099467992285938,-48.40987921195011
3,Sudeste,35,São Paulo,3536208,Pariquera-Açu,353620805,Pariquera-Açu,19233,361.13272170104784,-24.682983674199846,-47.852508251318085
3,Sudeste,35,São Paulo,3536257,Parisi,353625705,Parisi,2892,84.91678575556418,-20.25914418730778,-50.04105407848473
3,Sudeste,35,São Paulo,3536307,Patrocínio Paulista,353630705,Patrocínio Paulista,14512,606.4870149642081,-20.695840280991074,-47.29714006358463
3,Sudeste,35,São Paulo,3536406,Paulicéia,353640605,Paulicéia,7955,374.3342673057108,-21.213173182918194,-51.79783844582715
3,Sudeste,35,São Paulo,3536505,Paulínia,353650505,Paulínia,110537,139.62599469991267,-22.751296479276967,-47.156772287258875
3,Sudeste,35,São Paulo,3536570,Paulistânia,353657005,Paulistânia,2090,256.9153210224858,-22.568376975583092,-49.31047027051041
3,Sudeste,35,São Paulo,3536604,Paulo de Faria,353660405,Paulo de Faria,7400,740.0400118919158,-20.071353623619117,-49.43244569182751
3,Sudeste,35,São Paulo,3536703,Pederneiras,353670305,Pederneiras,40720,220.53887638299616,-22.348963439669483,-48.77789593731933
3,Sudeste,35,São Paulo,3536703,Pederneiras,353670310,Guaianás,1662,180.95761424299351,-22.320658038891445,-48.898905698634934
3,Sudeste,35,São Paulo,3536703,Pederneiras,353670315,Santelmo,2031,257.1142199009918,-22.189488039490943,-48.89427829723933
3,Sudeste,35,São Paulo,3536703,Pederneiras,353670320,Vanglória,414,71.39112065361746,-22.451611037130093,-48.793360009088325
3,Sudeste,35,São Paulo,3536802,Pedra Bela,353680205,Pedra Bela,6557,159.76672454649335,-22.763192702635315,-46.42555430616905
3,Sudeste,35,São Paulo,3536901,Pedranópolis,353690105,Pedranópolis,2265,160.77415426361225,-20.240093893914736,-50.11704023025439
3,Sudeste,35,São Paulo,3536901,Pedranópolis,353690110,Santa Isabel do Marinheiro,522,99.85894215487195,-20.154463197731666,-50.07542358271884
3,Sudeste,35,São Paulo,3537008,Pedregulho,353700805,Pedregulho,14515,562.5271987762294,-20.221090160782243,-47.423861611244526
3,Sudeste,35,São Paulo,3537008,Pedregulho,353700810,Alto Porã,509,42.93458918695847,-20.057838090530257,-47.49522831363471
3,Sudeste,35,São Paulo,3537008,Pedregulho,353700815,Igaçaba,501,111.281664991158,-20.14660784477404,-47.44847701883694
3,Sudeste,35,São Paulo,3537107,Pedreira,353710705,Pedreira,43112,109.53363433831643,-22.762088012503835,-46.87745001084359
3,Sudeste,35,São Paulo,3537156,Pedrinhas Paulista,353715605,Pedrinhas Paulista,2804,152.51124192806807,-22.812825483408027,-50.78914021229836
3,Sudeste,35,São Paulo,3537206,Pedro de Toledo,353720605,Pedro de Toledo,11281,674.434858530547,-24.176626606698346,-47.15728004951183
3,Sudeste,35,São Paulo,3537305,Penápolis,353730505,Penápolis,61679,712.7548259516859,-21.391710758551305,-50.070873456703495
3,Sudeste,35,São Paulo,3537404,Pereira Barreto,353740405,Pereira Barreto,24095,975.3439984480896,-20.68329512505919,-51.107105141513316
3,Sudeste,35,São Paulo,3537503,Pereiras,353750305,Pereiras,8737,224.18351049765906,-23.122867361212922,-47.97942655452295
3,Sudeste,35,São Paulo,3537602,Peruíbe,353760205,Peruíbe,68352,328.2421028836955,-24.282119389421094,-46.980413623127504
3,Sudeste,35,São Paulo,3537701,Piacatu,353770105,Piacatu,5519,232.83501462242916,-21.576046059622907,-50.62459844913159
3,Sudeste,35,São Paulo,3537800,Piedade,353780005,Piedade,52970,750.9916608847894,-23.803242624302335,-47.45087183299722
3,Sudeste,35,São Paulo,3537909,Pilar do Sul,353790905,Pilar do Sul,27619,684.6808632006159,-23.85873326080915,-47.70301693736897
3,Sudeste,35,São Paulo,3538006,Pindamonhangaba,353800605,Pindamonhangaba,120576,549.4568409230181,-22.8901950474946,-45.490224381475706
3,Sudeste,35,São Paulo,3538006,Pindamonhangaba,353800610,Moreira César,44852,188.83271895970134,-22.91038391250194,-45.37205589170054
3,Sudeste,35,São Paulo,3538105,Pindorama,353810505,Pindorama,12666,159.40415075068677,-21.20274344126397,-48.91207657546807
3,Sudeste,35,São Paulo,3538105,Pindorama,353810510,Roberto,1876,26.057896830747474,-21.259941231881132,-48.97575187906942
3,Sudeste,35,São Paulo,3538204,Pinhalzinho,353820405,Pinhalzinho,15224,155.63899122815914,-22.78628811676621,-46.58040153960722
3,Sudeste,35,São Paulo,3538303,Piquerobi,353830305,Piquerobi,3264,483.09763869197104,-21.843616171537086,-51.718331613552
3,Sudeste,35,São Paulo,3538501,Piquete,353850105,Piquete,12490,177.78581675012546,-22.581297863547054,-45.190610974518954
3,Sudeste,35,São Paulo,3538600,Piracaia,353860005,Piracaia,21228,346.96798928984185,-23.03987748702103,-46.28668869147703
3,Sudeste,35,São Paulo,3538600,Piracaia,353860010,Batatuba,4801,41.56310918921774,-23.08960237623665,-46.40941674934907
